cid,text,time,author,channel,votes,photo,heart,video_id
UgxS4BGqHSYvkAzCzKd4AaABAg,Beautiful!!,قبل سنتين,Lgevirtz,UCuYGJWThIjyzvmDZCtL-tDQ,2,,True,NV1_DPsoI6A
UgzVntB8OfqY09FmtoV4AaABAg,Linda♥,قبل 4 سنوات,cherry army :P,UClFaP4w7NoXxcpr0R1AN_7A,1,,False,ZnRsem9hVhk
UgyVIISb1mAzx4Koq114AaABAg,"ZNA SE KOJE SRBIN! 

CEPAJ BRALE CCCC
3 ",قبل 8 سنوات,ANDJELKO7,UC70lDinnQGQnkJWaMbsFnBg,0,,False,21lD4V2cVGc
UgxRjVk4Cr8UfRzuk994AaABAg,Bhai bht helpful Hain apka channel 💙💯,قبل سنتين,Zahir,UCHzZz0DUbh9c8-gDiIHfkgg,0,,False,EBudpj1LOLA
UgikdPfQ6GUbPngCoAEC,hijos de perra,قبل 5 سنوات,Gerardo Sagastume Cordon,UClNL6lJ0PDtkfYItCYaW72g,0,,False,eS21DTCFLzo
Ugw7JIMAUj3Fzwmmea94AaABAg,GOOD JAM FROST ALWAYS DELIVERS,قبل 11 سنة,tony lopez,UCU4uSdjupZnEK0lHFaXbDxw,0,,False,C5smGr2J96A
UghIxqX1lhGS2ngCoAEC,"Mi terapeuta me recomendó ver este programa justamente por el proceso que atravieso; me sirvió bastante escuchar la opinión de quién sabe, de profesionales que me parece hacen la calidad y éxito de este espacio. Nos seguimos viendo. Gracias.",قبل 4 سنوات,Graciela Huesco,UCk2yYyb3jia_t7bYWOF5oJQ,2,,False,CmSjlgRDx78
UgjvBSUHtBow5HgCoAEC,من عسير ونعم بقحطان انسابي,قبل 4 سنوات,غروم بيه العسيري,UC1BgcAiPcq2q7DhoRAXNJtA,46,,True,GBHOC067ivU
UgyVlufA5dF0Msa0VzV4AaABAg,"Как ни странно но да, 1-2 км/ч часто многое решают. ",قبل 8 سنوات,Владимир Добрый,UCPVvBOnOmeDlk8egO2YJ2SQ,1,,False,g59lBSJopSA
Ugz1xSHfBtsPLspOe-54AaABAg,Broo plxx fUll song upload kroo,قبل 4 سنوات,Arsalan Afandi,UCoIm6CS2BN0CSOk5tTyMRpw,0,,False,M3E6kIIwjjw
UgiNLtfYcdWdJXgCoAEC,Ok! First you look super cute! You go ahead and cry <3 It just shows you're human. I know how you feel and your words showed me that you're stong enougth to show that they're wrong about you! I hope you'll feel better and they stop.God bless you hun <3,قبل 6 سنوات,MSP AppleNight,UCsAcyVZ229RPwXbfS7hFZnA,11,,False,blYCErUKlIM
UgyfxoShvf6N2EtGDep4AaABAg,😂😂😂😂😂😂👌 kiraaaaaaaaak,قبل 3 سنوات,Shaikh Ibrahim,UCLaBrt3k64HaHElO4X483yw,0,,False,7tz0L16TScE
Ugyn_wQ-a2dYbO8DjjZ4AaABAg,Какой нах прохожий ?ночью н аохраняемой парковке и откуда телефон????,قبل 3 سنوات,Nedorazumenie 02,UCFBYfPcgQj4bPr3zE8yDCjA,0,,False,fWbHIebGQwY
UgwfiPFAGh-s6IQxuaV4AaABAg,I would've liked to see the 5 fastest CBs,قبل 8 سنوات,MrFFHN,UCqK-tgTWGgWwW-swErlJ36g,0,,False,fMB-brNijY0
UgweYmSOHf88e4G9XOl4AaABAg,Iooo,قبل 8 سنوات,Alexis Orlando Gonzalez Antonio,UC7CY5hoaWsbrj46SFntKGgQ,0,,False,IdQMwjsq5SI
UgyqoRAsF8ixzGqy4IB4AaABAg,"Waah seru ya andai aja bisa ikutan kesana bro pasti mengasikan sekali,, hadiir bawa kembalian komplit bro",قبل 4 سنوات,Cah Blitar,UC2SC-DXl4u-aQGOzCqcIEqA,0,,True,u_ygWsE6WLE
UgiOz6eS_hBz8ngCoAEC,De donde eres Elizabeth? Eres muy bella!,قبل 6 سنوات,Judy,UCWTk9Mpiur4AjBLzbkQLtzQ,0,,False,ZKmC7fd2WsQ
UggDbBSFZAZl3HgCoAEC,これ前に乗ってました！でもすごく遅くてうりましたｗあ、ケルさんは、リアルでなんの車にお乗りになられてらっしゃるんですか？,قبل 7 سنوات,yuuki0801 channel,UC0dTBdfybYHe8kWpFMxnicA,0,,False,kBsU6VZHaLw
UgxLba0BtUMwR_QvvMJ4AaABAg,Bijelo dugme-Ruzan san.Sick beat,قبل 3 سنوات,Vladimir Radivojević,UCaw7f7oH44CRCOjqPY-lCRQ,0,,False,x8qXY9e0ogc
UghR7CcleuKXingCoAEC.8BCr34URRyp8BGSmHWhokt,+Viplexity okay mate,قبل 6 سنوات,VoidTrance,UCFdLqZeL_Ar0s53zLiYngmw,0,,False,GBOkjYrGlGI
UggkoO7TRbmMWHgCoAEC,"Italien ist eine echte Tuniermannschaft. Ich denke das sie einigen (vermeindlichen) Favoriten das Leben schwer machen.

 Ist Zaza von Juventus Turin im EM Kader von Italien ? Ihm würde ich auch ein paar Tore zutrauen ;)",قبل 5 سنوات,LPF1997,UCzdL4yvhy-g-wH43y-70KAQ,1,,False,-baeYrHRWxY
UgxbwFmgbNTARDEp5m14AaABAg,Mhykol if u nee to fast produce wheat to make plantballs use the xycraft soil it grows wheat in about 20 seconds,قبل 8 سنوات,Robert Geiger,UCm_DSlAz6nrkIo_QBXQAH3g,0,,False,X_rCc1YOJec
UgiA0wSWeCKOHngCoAEC,"Woah how do you guys draw far away from the paper?
I have long distance sight (which makes me quite unable to see near) but in order to draw I have to go SUPER near to the paper in order to get the details right. QwQ teach mehhhh
(cos' if I keep this up for another five years I'll go blind lol)",قبل 4 سنوات,winter fox013,UC1m0tLGzebVZXXkrdGOFFDg,4,,False,qlqly_5GX-Y
UgyICzdco3EI6eI_Mhp4AaABAg,Good,قبل 4 سنوات,babulal Patel 8516027098,UC6TD07fryRZqpa5v9aEZKwA,0,,True,izNBJdZS2dA
UgxrY-T2DM0qJdh3EI14AaABAg,Nice video. Love the piano,قبل 3 سنوات,Neron Foster,UCufEFn55rdQPpdoOIVbcbuA,0,,False,Yz4Pm2pvuVw
UgwP9xB9fuSnUoaQPEJ4AaABAg,You two are really the best duo lol,قبل 3 سنوات,ownedweezybaby,UC_sfFzi9COiy50i620pKdIw,0,,False,05-yPUyvDmc
UggWXFOWBgrNgHgCoAEC,"Kaas er is een portal die je aan en uit kan zetten met redstone!!!
Van je oude vriendje squaretech",قبل 6 سنوات,Fifa Koe,UCUQq6ifk07X1SmZ6lpyKd8w,0,,False,Sw-ppQOkauw
UgxkS8qfw88TE4D-k1B4AaABAg,Echando Abogados,قبل سنتين,MagmaEstudiosArgentina,UCm-Aww_thRjJBarm5Iyhi8Q,0,,False,whOnkU0ITxQ
UgzPGEA9PKjxQ5sUkJJ4AaABAg,گریٹ ورک!,قبل 3 سنوات,Muhammad Hamed,UCJq18nq7kzZB4cct3HSbQ-Q,0,,False,Z8YxOvslDtU
Ugg3Ys9tnZCQfXgCoAEC,мне понравился спектр действия данного препарата !где его только купить в России )))бум искать ))))спасибо !,قبل 6 سنوات,Артемид Таврический,UCMFOQSptc1RgcHH1LzbPA1g,0,,False,-d5x4ZKVMoU
UgiF6oB7Mc6nO3gCoAEC,Nie zamykaj kanału bardzo ładnie śpiewasz :),قبل 6 سنوات,ERROR Xd,UC7lkrw7O9F16VPIzkR-SULg,2,,False,QX6q2hCwCyI
UghFGX7B7epX53gCoAEC,Lol Im you !,قبل 8 سنوات,Prima Panduhh,UCVMcOrU0la1WvRAqx4n6PMA,0,,False,pkeLTNeZSgI
Ugx_uqZmwwnctC67Wd14AaABAg,Came here after Raz0rfists FF7 remake video. Interesting to see the evolution,قبل سنة واحدة,Nick Hoc,UCfn-SI6DTFz6RGODe5R4Xog,16,,False,arAOYBZZSE0
Ugxk8oNahOgSONC38c54AaABAg,sick shit babe :D xx,قبل 10 سنوات,Revive,UCjYqXyvVprmwo6xfImHsUhg,0,,False,snoRmlUm824
UghQPcBe1b74LHgCoAEC,"я хотел купить по 52 р, но отговорили, мол это все временно :)). А вообще Демура еще в 2014 году говорил, что рубль рухнет скоро, я еще подумал что за бред несет этот Демура... А оказалось что это правда.",قبل 6 سنوات,John Sumkin,UCKefTYJnqQxo0UJBBpxBJaw,4,,False,SI-Bl8LXxU0
UgxLfSLVOfQ887Y5WyJ4AaABAg,скажи через кого брал маток? это эфка или островная?,قبل 3 سنوات,Два весёлых трутня,UCsBwipNku16blj29aaNAJbQ,1,,True,la_VmKVikJY
UgjNmZ7odiHK9HgCoAEC,"Was ich Dussel nicht bedacht habe:
Da ich am Ende bereits die ""neuartige"" Verlinkungsmethode gewählt habe, kann ich den Song am Anfang des Videos leider nicht direkt verlinken.
Schaut einfach bei Interesse in der Videobeschreibung vorbei!",قبل 5 سنوات,"Let's Talk Musik! - Reviews, Reactions & mehr",UC2q8dvlv4ZJaGqa9PhtGBKQ,0,,False,PjVY2VVmOCw
Ugjb-GEtj7lyx3gCoAEC,"Bernie is consistent and has been absolutely right in his predictions.  It's funny that we continue to put ""experts"" who have failed to predict the Great recession into power.

A man of integrity and insight.",قبل 6 سنوات,Brian,UCTdgasi9XIy69cYiqMHP-qQ,11,,False,_GHSrySrn4U
UgzT7-IKlgrfEGmf1fl4AaABAg,I saw this song... And well.  I thought it would be a great upload. xD,قبل 3 سنوات,Bass Approved,UCy4tbfMY2iBClCUuyvlHmAg,4,,False,slK-HJrEkvQ
Ugj_obF2cT0NNHgCoAEC,จะบอกว่าไม่ได้ลืมยูกิจริงจริ๊งงงง แค่คิดว่าไม่สบายอาจจะมาไม่ได้งายยยย ><,قبل 4 سنوات,Qmøn,UCJ6HUQOWSjCHHdOgz13zFlA,25,,False,DN80rNuXaDU
UgwD__V8RVsK8zCwPIB4AaABAg,you passed my ship!,قبل 8 سنوات,lilderpling zee,UCfpZc5-uA7isQS0YwYARh6g,0,,False,jakcMp0wpUk
UgwhZqS84gw02jL1got4AaABAg,"I wanna be like ""Can you just tattoo the whole nail black?""",قبل 3 سنوات,JOE MAMA,UCYDCnVUuQRxqJCjTBxxnQEw,32,,False,Mnv2FxkYxxg
UghoN4qvW9vNwngCoAEC,2015 still love this song,قبل 6 سنوات,Kiameir Smith,UCoZ9xvYvnrsbPmyC23raeYQ,0,,False,sxL56bsYyso
UgzET7s88dETqX5bp9J4AaABAg,"You should see the detail in it. When you climb all 375 steps to the top, look out and see every piece of hand laid mosaic tile it's incredible.",قبل 9 سنوات,Barnastil,UCIbgPEvVYCPxtyrlQ6pMrLw,0,,False,T1MQ2v5zKXI
UgxTnQtHrbgf-OnP4WJ4AaABAg,Shalayta ayay u bilaabatay ina iley oo hooyadii ay ayday in sha Allah  wuu ku bixi,قبل 3 سنوات,Abu Iqra Adam,UC2Qv1MlXDgXGjddZQpEJMJA,0,,False,qF8luFGFXNQ
UgwrFo4vdNuLK282SLZ4AaABAg,"名古屋でも名駅からあおなみ線の中島までが同じ使い方ができます。
当然ラウワンで遊んでいます。",قبل سنتين,kitachan,UC0HciXZFHDwnfe_uHXcDZSw,1,,False,T5vmGqkdHeg
Ugg4Fmv0YTrDingCoAEC,"really appreciate for this video clip and also this tow Afghan couples looking fantastic, best of luck for both of thanks..................",قبل 5 سنوات,jamal kudrat,UCmKfhdKxs7iipTvsqhwedkw,3,,False,kOKQUMI-MgA
UghTlgDuwROy8HgCoAEC,"ótima ideia essa playlist Raquel,com certeza vai atrair mais inscritos para o seu canal.bjsssss",قبل 5 سنوات,Fátima Novais,UCEQZuNC3e4GQQPxhAaBquvQ,1,,False,25ZK5QXsKDA
UgxiqTPfym4ItAPBooh4AaABAg,"I like both openings.Also,yesssss there’s finally a meme that has both the openings.",قبل 3 سنوات,Ramla Javed,UCyPTSFxzx-YNY7HnxWmOIeg,34,,True,SJhP_j4jGFQ
UgwdDyTRud3tZJdYmRx4AaABAg,"うぽつです！
ティオンちゃん一体だったらこの先詰みかけること多そうですね笑
楽しみにしてます！頑張ってください！",قبل 4 سنوات,メソポタミア・エクストリーム,UCkkDEeyQvIcP87YuQ_mX4fQ,1,,False,LyM3ZRdgosk
UggRhGlQlrDKM3gCoAEC,"Achei bacana, neutro, apresentando pontos de vista já institucionalizados. Neste momento da humanidade pode ser útil.",قبل 6 سنوات,Vera Ione Morais,UCAtdZiy4-k1ADwOvcLcEZZA,1,,False,ZT2_il7jLag
UgzvTCyRR4INgFlsXN94AaABAg,nice lol,قبل 12 سنة,Julester27,UCOeNMt85kyG2egOr4dAk4-w,0,,False,rpzmaRqgy_A
Ugi6MRVDDE-N1ngCoAEC,"Всем привет. Движек завел.Видео тоже снял, но в связи с новыми вопросами надо до снять. Коротко что сделал.Вместо центрифуги выточил стакан с отверстием под болт ,Вместо шпонки болт без шляпки закернил и на фиксатор, думаю дисбаланса не будет.В дне стакана отверстие для фиксации болта шайбой.Каналы в колене рассверлил и заглушил чтобы не уплотнять стакан. Все маслоканалы 6 мм. Передняя опорная крышка колена уплотнена резиновыми кольцами, как и канал датчика давления. Переделан маслонасос. Маховик облегчил немного. Впускные каналы головок расточил до 34 мм.Сливные трубки диаметром 8 мм.Карбюраторы К 68.  Поджал головы на 2,4 мм.  Зажигание микропроцессор СОВЕК.  Редукционник поставил перед фильтром, боюсь перегрузить фильтр маслом. Иначе при густом масле может открыться перепускной клапан фильтра, и в колено пойдет неочищенное . Вот  обратку можно еще прогонять через какой нибудь сетчатый фильтр от АКП В коленвал идет чуть чуть но чистое. В заборнике магнит.Пока видео не смонтировал задавайте вопросы постараюсь ответить.",قبل 8 سنوات,Дмитрий Деемон,UCKKWmh_acjlCPaJtMW2wo7w,7,,False,I70QMkXW6ik
Ugj8MkFqwwtgmHgCoAEC,you did not trim the flanges to seat the maxflow filter?,قبل 6 سنوات,david ure,UC6ByoB5QmFb_3knjcZhX3jw,0,,False,gUGAYT7NqB8
UgzWB2yHkuW5Pw0U1k54AaABAg,Good morning sir good video bahut Achha knowledge diya sir,قبل 4 سنوات,munna yadav kushinagar,UC7BgMiEvMWQBX9ut-5ocztw,1,,True,TKFNhRot9I8
Ugh4Zftxxt2LtXgCoAEC,Hi Simmi! Now subscribed to your channel and all the stuff you picked up is really cool. I liked the SET 3 most. Congrats for reaching 175 followers. Keep going :),قبل 5 سنوات,Seema Hasan,UCUc2GrQRNckLaKKuieXbcpw,0,,False,jRd2KptdSvI
UgyMAgjNIKYq3HYVVJB4AaABAg,tleskám! tak toto si zandal na 100%!!!,قبل 3 سنوات,jixko01,UC4F1AvAbv62tKKOVDaMVnjw,1,,False,XeQLdytfcwg
UgjgVsFdonTyengCoAEC,"Se a Adriana as vezes n se sente bonita, quem dirá a gente meros mortais.. Adriana Rainha da VS, a modelo mais linda. <3 Niina Arrasou como sempre tb.",قبل 5 سنوات,Kleisson Santos,UC5SQ2iJq-0C7Z0M6FSl0eCw,42,,False,JNIJglBtUKE
Ugj5GNJ99oL3nngCoAEC,I'd go for the 6! The 6 plus smashes easier ! Also the 6 is great for recording bvb live! You guys rocked ly all <3 and will be seeing u again in London for the one of show!! XD,قبل 7 سنوات,Ella Richards,UCXTqGsGtLbeBH_VIHXJlmQQ,0,,False,l-C6VDjIjSE
UgwDdYI3KeN1fN21h5Z4AaABAg,"istina je da nikoga netreba mrziti... ali zaboraviti nesmemo i znati moramo!
/watch?v=fgKltKaKewg",قبل 12 سنة,zragisha,UCAzZlfNx4CLNsXxTTpYdIGg,1,,False,QfBr6zNbE6c
UgwbL8DH4tzauotZux14AaABAg,"He's not only weak but also boring. In SF4 he was weak but at least he was fun. He had dozens of options to cross up (rainbow ball, jp mk, hops, wake up ball), punish mistakes on reaction at distance (fierce upball against jump back, ex ball or amazon river run against projectiles or backdash, etc), solid normals from all ranges. Now he has short and slow normals, every move is punishable and telegraphed, he can't fight from far away... went from a fun mindtrick/reads character to a boring setplay frame pressure one.",قبل 4 سنوات (تم تعديله),oktchau,UCK0jEfrQJKXtxbZ4sKuqbXA,5,,False,hrNjLaXQgWI
UgwNZj0Ps9X2JuvwV3B4AaABAg,"You, guys, are our heroes... Your courage, your self control, your willingness to always go to fight, where ordinary people (like me) would be pralysed by the fear... Frankly : all the respect for you, and for all your brothers in arms.
From Brussels, with Love...",قبل 3 سنوات,Juan LedDis,UCkooazzkgH_Mar_1DE1dJow,9,,False,XruGtZlRU2g
Ugws_zPRbhmb89tJwrR4AaABAg.8XClF1_L3LH8XPmQ3ZvZI1,+YANNICK YANO'S  yoe mpp boy foe anga abalaity,قبل 4 سنوات,Pablo MMP,UCRpNkqXPmS6NEtT2LgMYIEQ,0,,False,ZfG2Azl9PlY
UgwMlAIMTnGTpoDN_UJ4AaABAg,"Well done Oliver, looking forward to the next one!",قبل 3 سنوات,Ann Brooks,UCNIVZPDkmNXqn1HIFyfsngw,0,,True,wuFTAHh8bko
UgwOumQRpoUMhEw9_Rd4AaABAg,유케님 짱드세요.... 넘나리 완벽한 초계반.. 최고입니다 ㅠㅠㅠㅠ 🍀👍👍,قبل 3 سنوات,JaneyJ 제이니제이,UCeZW94Sl80TG-SnAn0kC5rQ,0,,True,BTpkm32TMNM
UgyBlEyJo9GNjn1kSz14AaABAg,Прекрасно! действительно творческий экстаз! Спасибо,قبل سنة واحدة,Lana Potopalsky,UCc2ngpiBUQElVvLlWnEkzhQ,0,,False,nVgX_L61a9w
UgjUOlVYTTC0q3gCoAEC,i want a wartortle to be my partner!,قبل 7 سنوات,Toasted Kulo,UC1yTRFHD0DlX669hxp9qqbw,0,,False,SEmg3dlgYsE
UgzNv7XG9CDzq58ej8R4AaABAg,"Why does an Amber Alert have to be so technical?? She is still underaged that did not return home.. Lord, my heart hurt for this family!!",قبل 4 سنوات,Faces by DeeNicole,UCAqKld24xJI3hrO8bQzTInw,8,,False,sqjZQuceQnU
UghPIlO4guFh6HgCoAEC,너무 좋다 에스더ㅠㅠ,قبل 6 سنوات,김은주,UCSBN0zITM4ul3OazQgb4zbw,2,,False,6UAwpbf5j84
Ugj4F8BJwHkWAHgCoAEC,"That ending.....I have never laughed at a Clash video so hard before! I love the quick awkward recap, the game kicking you off but crashing before you ever got a change to exit, freaking hilarious! Keep it up PB",قبل 5 سنوات,Omnomnomn,UCDbvmAmihBJL4NClrYsYNSA,1,,False,pYG1tBR7nHs
UgjOXFg7Ma9TcXgCoAEC,"Μ αρέσεις μεγάλε vlogger. Ωραίο βιντεάκι κι έχεις ωραία πλάνα από τα αξιοθέατα.
Δεν κατάλαβα μόνο αν στο Παρίσι σε καταλαβαίνουν όταν μιλάς ελληνικά???",قبل 5 سنوات,Athanasios Kaisas,UCn9DHZBPYciM9Mejk4ahFzA,1,,False,BAFnDLh_pMU
Ugz00YVrxPLFs6EotUd4AaABAg,What is the meaning of Zawada?,قبل سنة واحدة,Gyani Admi,UCd7owD8t2iJOkEBsqmOZDKA,0,,False,7h8_ENjNCj0
UgijAZwJeLttvHgCoAEC,บ่นไรคับ,قبل 5 سنوات,Rattanawadee Thongrearm,UClaM2eNiJkN_InhnNll0x5w,1,,False,cQakwhV8y3E
UghxGzw-P51ul3gCoAEC,fuddu banai Jane aa,قبل 5 سنوات,Kuldeep Singh,UC4KFMhn8lKKuiPGyjS63uMQ,1,,False,uyxSvYSkbxE
UggMWsYQvcyozngCoAEC,ist der Text IMMER Schwarz,قبل 5 سنوات,JustMattys,UCS3se-Yx6ByS1NAftAn76eg,0,,False,_bPYVoEMjX8
Ugyjq-3kWd4Xhy27kNd4AaABAg,Sending shots out nephew from mix master june,قبل 9 سنوات,LEONARD COLLIER,UC1-JBA1ryvoeJUu55UJlzrg,0,,False,ywdhWsvUrVo
Ugw-mscd481GZ1xGm4N4AaABAg,الله يبارك,قبل 3 سنوات,Amal Boulal,UCegxR7HWnE86WRnnPgC77Vg,1,,False,2VFb_rGg2D0
Ugw7pTnumphU9DJyGZ14AaABAg,"‏"" العشرة صعبة ودير بالك ع الصديچ
ولاتدور وجوه جدد أبقى وي ذاك العتيچ",قبل 4 سنوات,علوش ععمارججَــہي,UCpM26feuHlcbwrAi2KDi3Yw,6,,False,B4MyKks5qV4
UgxW-hCdTcJmoKNhKrJ4AaABAg,✋👌👌🙏 merci beaucoup,قبل سنتين,Charlene Djorogo,UC12y5mfcWW6DuCb5aP3vnUA,1,,False,BozvHEClbzQ
UgjWIEZ8u8JwQXgCoAEC.7-H0Z7-U8eB7-J08udlGhs,"C'est moi qui monte. dimitrileroy11@gmail.com
Dim",قبل 7 سنوات,Jul et Dim,UCOAlCpQcw8yo-uyqX1wsgmA,1,,False,ivaT0hEqr9s
UgzoMhhBSg2_2uOGXXB4AaABAg,ohh my lordneesss,قبل 9 سنوات,iExoTiiiC,UCFl2uP6pPr0C23aquRzcA1g,0,,False,IJIfDi7wkZ0
UgxR1t2TTk11AGbk9FJ4AaABAg,"Masha Allah  ,vijan,, jazak Allah khairan..",قبل 3 سنوات,Abdullah milon,UC2Dd6JpxjQmMWrq67-LYn9Q,0,,True,Zl5G5DzHruE
Ugxczw8H3BLvSqBqdqh4AaABAg,"viví 8 años en madrid y es verdad lo q dice el señor, la gente ni siquiera tira un papel en la calle, la seguridad es impresionante, no existen las armas clandestinas, nunca conocí a nadie q tuviera un arma, podes andar por la calle con tu celular en la mano a cualquier hora y sin miedo a q te roben la cartera, me volvi? sí volví! símplemente xq Argentina es mi pais, extrañaba mi gente, mi familia,  mi tierra, quieras o no en otro país siempre vas a ser un extranjero, en donde naciste sentis q perteneces a tu tierra, no se diganme sentimental; sí éso creo q es, los argentinos somos asi nostálgicos! otra cosa importante, los precios con relación al salario, un par de zapatillas en oferta para niños en edad escolar €5 y el sueldo básico en ese entonces era de €1000 (me acuerdo bien lo de las zapatillas porq una gitana se llevó como 5 pares) ya sabrán q los gitanos tienen muchos hijos...",قبل 3 سنوات (تم تعديله),Pau Dua,UCdKk6iAT4BqHTwyTImj9mRg,39,,True,H89D_y7jMyE
UgzathfLUrmn_HaQX7Z4AaABAg,Linda!!! 😍😍😍😘😘😘,قبل 4 سنوات,Michiiiro,UCsJOrVgeASG3qEgjgEy3HSA,9,,True,xd4rr0yvM4Q
UgytdEIjIZaqjJVxniR4AaABAg,Ok now we know why other players die so fast 🤕 using that shity helmet ⛑,قبل 3 سنوات,ÁÇÙRÎTÉ,UCf4l_vt1xWYIJxdJZfuu1gA,1,,True,_ZZyEMyHwo0
UgwPaTo71T0rIfFV7sJ4AaABAg,It's all about techniques. 😎,قبل سنتين,kago toni,UCviRNaLkcQJOYkdfBxph-1g,0,,False,p3Y2Ybi_iNk
UgysgBMs5weE5m4n7TR4AaABAg,"Muchas felicidades
Eddie gran ejemplo para los jóvenes .
Cuando deseas algo lucha por 
ese deseo.
Un orgullo puertorriqueño.
Bendiciones.",قبل 5 أشهر,Luz Moreno,UCn3h2r73wiaU5o_6nFipCUQ,3,,False,toBh7OHRQuA
UgzN_eh373x2g6ivYIB4AaABAg,"@yahromacity 
)))спс",قبل 10 سنوات,janemaneken,UCuCjv0SqOHGRZ8R1Q5damUQ,0,,False,Qi0cE8gmUZ0
Ugju7LLgpQHtwngCoAEC,Ihr fahrt doch alle falsch ey,قبل 4 سنوات,LCC ,UCqXX0XRfHuqIczVmTfqU9ng,0,,False,QVzQOad7tf0
UgxbtUIHzrbxnrTb9j54AaABAg,"Sir, where can we get the script files and functions you used during this session?",قبل 3 سنوات,Dhamodar Reddy Chalimamidi,UCw2irB0fYmINNgpBQurtvjQ,1,,False,sCZLJsi6-FA
Ugz_yTcck85b5X_HKQJ4AaABAg,COVER YOUR MOUTH WHEN YOU COUGH.,قبل 3 سنوات,Sheri Malik,UCNA6TuegOI95lGs38RxPdTA,0,,False,ooM6CBJCJU0
UgiQc8KfJoIDingCoAEC,1,قبل 7 سنوات,1997t0m0,UCD9UjiSrZXEFFWYPe02xVcQ,0,,False,YoNpP-4MftI
UghiFxUmYFm643gCoAEC,"Almost 20 years ago, fuck I'm getting old.",قبل 8 سنوات,maxeypad,UC2cqOD51DDIvNe4S7oGlZpw,2,,False,kF0iLZRU8ak
Ugjy_Kvh7V3-D3gCoAEC,abi selamun aleykum nasılsın sevrek izliyorum seni gerçekten örnek aldıgım bir insansın mahzuru yoksa hangi semtte yaşadıgını sorabilir miyim :)))),قبل 6 سنوات,Ali Ihsan,UCV8g1r-vaqaUd_esX0SMD3g,2,,False,Q3PVfiCzHZk
Ugz4AJrAzDiDJluTdhR4AaABAg,Ah chơi hay,قبل 4 سنوات,Gaming Năm,UCMaga-R7c0DfHnD9q8IMZfA,0,,False,oSNO_1a0ylY
UgyIuQuhKV9_J2Qv-QZ4AaABAg,all this card can do is spot up for the 3 lmao,قبل 4 سنوات,Dame Time,UCjmvlRvcBjW3481jckPACIw,1,,False,BYB6Tyy-FJM
UgiUcrf2phv6aXgCoAEC,Electabuzz é o Pokémon desenhado! Vlw!,قبل 5 سنوات,Eliezer Jr. Siqueira,UCnDeOpij4RkjKhjfPQ9VLFw,5,,False,gszDNvIAeIE
Ugw7VuB0xVqeYSuRrKB4AaABAg,subhaanallah qaari sahab,قبل 3 سنوات,Zahirudd Ansari,UCxvwuhdNR-X_JRF0AXvWDfg,0,,False,WxaPgy4r6oA
UgzAcaXF5vky82Bv4Ep4AaABAg,Your hair looked GOGEOUS when it was down in this video. It was nice seeing your hair not straightened. Katy I love you! You are beautiful inside and out!,قبل 10 سنوات,M,UC8Hn3Obab6jz8Tu2dV2SLlA,0,,False,6RnX4Ptibqw
UgwZsF9_IxPoDKzE7UB4AaABAg,Sickkkk - wodka psych,قبل 8 سنوات,SpiikezHD,UC-88cCBAruHq_dzibpElT0g,0,,False,fL9skH1YhbM
Ugy2ccKWs17TUUY1oZt4AaABAg,"Очень интересно, буду ждать видео) Сам планирую следующий день с вечера. Утро у меня всегда одинаковое (за редкими исключениями)  - умывка, зубы, стакан воды, зарядка, вакуум, медитация, математика по Кавашиме и завтрак. Блок циклических дел, то что нужно делать несколько раз в день или в течении дня, например пить воду, витамины и таблетки, короткие гимнастики, которые нужно сделать несколько раз ( я делаю гимнастику Микулина, 3 раза в течении дня по 1 минуте). Дела делю на мелкие (до 15 минут), средние (15-60) и большие (свыше 60). За час до сна выключаю все экраны (телефон, компьютер). Проветриваю спальню, читаю, делаю растяжку, вечерний моцион и спать. Каждый день прогулка 30-60 минут и ледяной душ (по времени по-разному, от 2 минут + горячий душ) + дыхательный комлекс Вим Хофа + работа. Отдых, встречи и тп планирую заранее. Никогда ничего не забываю и не пропускаю. Витамины рекомендуемые Антоном пью каждый день. Периодически сдаю анализы.


Интересно как планируешь ты, уверен есть, что почерпнуть.",قبل سنتين (تم تعديله),Саша Майер,UC4fibEiGBDs3otZkIwQE7UA,4,,False,gMBXU3_jDd0
